,Community,Community Latitude,Community Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
240,Lake View,41.939820000000054,-87.65681999999998,lowcountry,41.942809720541554,-87.65307711368148,Cajun / Creole Restaurant
241,Lake View,41.939820000000054,-87.65681999999998,VIP Feet Feel Spa & Massage,41.94295846402847,-87.65309145474677,Spa
242,Lake View,41.939820000000054,-87.65681999999998,Crossfit Defined 2.0,41.93970423872127,-87.66043843970262,Gym / Fitness Center
243,Lake View,41.939820000000054,-87.65681999999998,Philly's Best,41.93991455083536,-87.6518746655965,Sandwich Place
244,Lake View,41.939820000000054,-87.65681999999998,The Great American Bagel,41.939886177312786,-87.66091205650478,Bagel Shop
245,Lake View,41.939820000000054,-87.65681999999998,Redbox,41.939541,-87.658517,Video Store
246,Lake View,41.939820000000054,-87.65681999999998,Kubo,41.93989758979757,-87.6603114980264,Filipino Restaurant
247,Lake View,41.939820000000054,-87.65681999999998,Starbucks,41.93980704,-87.65081353,Coffee Shop
248,Lake View,41.939820000000054,-87.65681999999998,Walgreens,41.9396363,-87.6624465,Pharmacy
249,Lake View,41.939820000000054,-87.65681999999998,7-Eleven,41.9395525690282,-87.6585133373737,Convenience Store
250,Lake View,41.939820000000054,-87.65681999999998,JKP Food Mart,41.937891,-87.659248,Convenience Store
251,Lincoln Park,41.92184000000003,-87.64743999999996,Toast,41.92185079785807,-87.64811492608665,Breakfast Spot
252,Lincoln Park,41.92184000000003,-87.64743999999996,Swirlz Cupcakes,41.92366828357339,-87.64675920045049,Cupcake Shop
253,Lincoln Park,41.92184000000003,-87.64743999999996,Athenian Room,41.92176113292182,-87.64909830581507,Greek Restaurant
254,Lincoln Park,41.92184000000003,-87.64743999999996,Insomnia Cookies,41.923177052345785,-87.64563580644466,Dessert Shop
255,Lincoln Park,41.92184000000003,-87.64743999999996,Kameya,41.92180407468631,-87.64891404424412,Japanese Restaurant
256,Lincoln Park,41.92184000000003,-87.64743999999996,Read It & Eat,41.921279999999996,-87.648912,Bookstore
257,Lincoln Park,41.92184000000003,-87.64743999999996,Chez Moi,41.92010196337485,-87.6486748096262,French Restaurant
258,Lincoln Park,41.92184000000003,-87.64743999999996,Oz Park,41.92097812266546,-87.64459788965893,Park
259,Lincoln Park,41.92184000000003,-87.64743999999996,Potbelly Sandwich Shop,41.92312582250197,-87.64591400837685,Sandwich Place
260,Lincoln Park,41.92184000000003,-87.64743999999996,Simply It,41.92341081934201,-87.64596653392356,Vietnamese Restaurant
261,Lincoln Park,41.92184000000003,-87.64743999999996,pure barre lincoln park,41.91993431744726,-87.64867862153909,Gym / Fitness Center
262,Lincoln Park,41.92184000000003,-87.64743999999996,Rickshaw Republic,41.92412264676619,-87.6468980710323,Indonesian Restaurant
263,Lincoln Park,41.92184000000003,-87.64743999999996,Café Ba-Ba-Reeba!,41.91892116715098,-87.64871793665422,Tapas Restaurant
264,Lincoln Park,41.92184000000003,-87.64743999999996,Equinox Lincoln Common,41.924203999999996,-87.647667,Gym / Fitness Center
265,Lincoln Park,41.92184000000003,-87.64743999999996,Nookies Too Restaurant,41.92044208413386,-87.64865306938789,Breakfast Spot
266,Lincoln Park,41.92184000000003,-87.64743999999996,The Little Meatball,41.924877,-87.648298,Pizza Place
267,Lincoln Park,41.92184000000003,-87.64743999999996,Philz Coffee,41.924879,-87.647094,Coffee Shop
268,Lincoln Park,41.92184000000003,-87.64743999999996,7 Plates Café,41.922379,-87.644506,Café
269,Lincoln Park,41.92184000000003,-87.64743999999996,Homeslice,41.92186674689149,-87.65245275644041,Pizza Place
270,Lincoln Park,41.92184000000003,-87.64743999999996,Dairy Queen,41.922010686850015,-87.64421716332436,Ice Cream Shop
271,Lincoln Park,41.92184000000003,-87.64743999999996,Greenhouse Theater Center,41.92315290838433,-87.64553349515022,Theater
272,Lincoln Park,41.92184000000003,-87.64743999999996,interurban cafe & pastry,41.918480885562666,-87.64918628150845,Bakery
273,Lincoln Park,41.92184000000003,-87.64743999999996,Glazed Expressions,41.91820811732024,-87.64685472467339,Art Gallery
274,Lincoln Park,41.92184000000003,-87.64743999999996,francesca's,41.918626,-87.648657,Boutique
275,Lincoln Park,41.92184000000003,-87.64743999999996,Dorothy and Toto,41.921737067685996,-87.64626836817594,Sculpture Garden
276,Lincoln Park,41.92184000000003,-87.64743999999996,Lincoln Park Farmers Market,41.91823824677365,-87.64733929576518,Farmers Market
277,Lincoln Park,41.92184000000003,-87.64743999999996,Quality Crab & Oyster Bah,41.91791150374446,-87.64855368742121,Seafood Restaurant
278,Lincoln Park,41.92184000000003,-87.64743999999996,La Crosta,41.925083025188066,-87.64822266924249,Pizza Place
279,Lincoln Park,41.92184000000003,-87.64743999999996,Lincoln Hall,41.925886098164604,-87.64971899082873,Music Venue
280,Lincoln Park,41.92184000000003,-87.64743999999996,Pasta Palazzo,41.91790933133945,-87.64857109396438,Italian Restaurant
281,Lincoln Park,41.92184000000003,-87.64743999999996,Bonobos,41.91797,-87.6502162,Men's Store
282,Lincoln Park,41.92184000000003,-87.64743999999996,CorePower Yoga,41.9216404,-87.6533521,Yoga Studio
283,Lincoln Park,41.92184000000003,-87.64743999999996,Warby Parker,41.9180331,-87.6504942,Optical Shop
284,Lincoln Park,41.92184000000003,-87.64743999999996,Stella Barra Pizzeria,41.91771862645703,-87.64855359662702,Pizza Place
285,Lincoln Park,41.92184000000003,-87.64743999999996,Benefit,41.918343462766714,-87.65063300728798,Cosmetics Shop
286,Lincoln Park,41.92184000000003,-87.64743999999996,The Social Table,41.91817898650518,-87.64925496178,Food & Drink Shop
287,Lincoln Park,41.92184000000003,-87.64743999999996,Summer House Santa Monica,41.91761284190772,-87.64856178240505,American Restaurant
288,Lincoln Park,41.92184000000003,-87.64743999999996,Cedar Palace,41.918032000000004,-87.645943,Mediterranean Restaurant
289,Lincoln Park,41.92184000000003,-87.64743999999996,La Colombe Coffee Roasters,41.918209637876636,-87.65094760150222,Coffee Shop
290,Lincoln Park,41.92184000000003,-87.64743999999996,FUH Chicago,41.92234137385503,-87.64443933398218,Vietnamese Restaurant
291,Lincoln Park,41.92184000000003,-87.64743999999996,Bacino's of Lincoln Park,41.922136992318066,-87.64427228826366,Pizza Place
292,Lincoln Park,41.92184000000003,-87.64743999999996,Cynthia Rowley,41.918328,-87.649025,Women's Store
293,Lincoln Park,41.92184000000003,-87.64743999999996,Taco Joint,41.91800184205354,-87.64842520982563,Taco Place
294,Lincoln Park,41.92184000000003,-87.64743999999996,Chicago's Dog House,41.92549517560565,-87.6495424534124,Hot Dog Joint
295,Lincoln Park,41.92184000000003,-87.64743999999996,Halligan Bar,41.923476775359596,-87.64608211181041,Bar
296,Lincoln Park,41.92184000000003,-87.64743999999996,Philly Bros,41.925648,-87.64775,Halal Restaurant
297,Lincoln Park,41.92184000000003,-87.64743999999996,Jimmy John's,41.92267030366533,-87.64482401455015,Sandwich Place
298,Lincoln Park,41.92184000000003,-87.64743999999996,Bourgeois Pig,41.92554533310141,-87.64786232321197,Coffee Shop
299,Lincoln Park,41.92184000000003,-87.64743999999996,FedEx Office Print & Ship Center,41.925595,-87.648247,Shipping Store
300,Lincoln Park,41.92184000000003,-87.64743999999996,Blue Door Farm Stand,41.91845335069251,-87.64854487473374,New American Restaurant
301,Near North Side,41.90021000000007,-87.63432999999998,Kiki's Bistro,41.89894713032016,-87.63589538908546,French Restaurant
302,Near North Side,41.90021000000007,-87.63432999999998,Fitness Formula Club (FFC),41.90140681698864,-87.63174343358426,Gym / Fitness Center
303,Near North Side,41.90021000000007,-87.63432999999998,BIG & little's Restaurant,41.89835632101686,-87.63709423960921,Fast Food Restaurant
304,Near North Side,41.90021000000007,-87.63432999999998,Janitor’s Closet,41.898563,-87.636409,Speakeasy
305,Near North Side,41.90021000000007,-87.63432999999998,Headquarters Beercade,41.897221451761844,-87.63487948028434,Bar
306,Near North Side,41.90021000000007,-87.63432999999998,Hi-Fi Personal Fitness,41.89737093985063,-87.63734170837479,Gym
307,Near North Side,41.90021000000007,-87.63432999999998,FFC Pool,41.902702,-87.631488,Pool
308,Near North Side,41.90021000000007,-87.63432999999998,Paper Source,41.896674669692345,-87.63572472437615,Paper / Office Supplies Store
309,Near North Side,41.90021000000007,-87.63432999999998,Happy Camper,41.904306052525364,-87.63437042897992,Pizza Place
310,Near North Side,41.90021000000007,-87.63432999999998,SoulCycle Old Town,41.90461118277058,-87.6343909959622,Cycle Studio
311,Near North Side,41.90021000000007,-87.63432999999998,Blue Door Kitchen & Garden,41.903171,-87.630508,Restaurant
312,Near North Side,41.90021000000007,-87.63432999999998,Biggs,41.90320125215219,-87.6302539031579,Lounge
313,Near North Side,41.90021000000007,-87.63432999999998,Shred415,41.90387768870377,-87.63566656022591,Gym / Fitness Center
314,Near North Side,41.90021000000007,-87.63432999999998,River North Massage Therapy Center,41.896300383607525,-87.63262460762797,Massage Studio
315,Near North Side,41.90021000000007,-87.63432999999998,Washington Square Park,41.899288487031164,-87.63045463001184,Park
316,Near North Side,41.90021000000007,-87.63432999999998,The Barre Code,41.903711389984835,-87.63137255914299,Gym
317,Near North Side,41.90021000000007,-87.63432999999998,Yolk,41.896306169317164,-87.63411866843872,Breakfast Spot
318,Near North Side,41.90021000000007,-87.63432999999998,Ruth Page Center for the Arts,41.90122708554494,-87.62995386404735,Dance Studio
319,Near North Side,41.90021000000007,-87.63432999999998,Wear Eyewear,41.896253,-87.635963,Optical Shop
320,Near North Side,41.90021000000007,-87.63432999999998,La Storia,41.90340100298542,-87.63008787012713,Italian Restaurant
321,Near North Side,41.90021000000007,-87.63432999999998,Glunz Tavern,41.904032816835766,-87.63451198250783,Pub
322,Near North Side,41.90021000000007,-87.63432999999998,Exhale,41.900260663510444,-87.62833248653138,Spa
323,Near North Side,41.90021000000007,-87.63432999999998,Eats On Sedgwick,41.897889,-87.638467,Restaurant
324,Edison Park,42.00789000000003,-87.81398999999999,Brooks (Oscar) Park,42.010524227417875,-87.81023534450706,Park
325,Edison Park,42.00789000000003,-87.81398999999999,Edison Park Estates,42.010426,-87.814837,Neighborhood
326,Edison Park,42.00789000000003,-87.81398999999999,"Laser Skin Wellness Center | Niles, IL",42.011516316485135,-87.81591508537531,Health & Beauty Service
327,Edison Park,42.00789000000003,-87.81398999999999,James Downing Theater,42.0039594182214,-87.81528993953364,Theater
328,Norwood Park,41.98572000000007,-87.80663999999996,90 W And Harlem,41.98223205951252,-87.80715803798782,Road
329,Norwood Park,41.98572000000007,-87.80663999999996,Norwood Circle Park,41.98937269606419,-87.80576096981642,Park
330,Jefferson Park,41.97054000000003,-87.76328999999998,Gale Street Inn,41.970080335906594,-87.76273602462945,American Restaurant
331,Jefferson Park,41.97054000000003,-87.76328999999998,Kawayan,41.96928638449167,-87.7614849346954,Filipino Restaurant
332,Jefferson Park,41.97054000000003,-87.76328999999998,Weston’s,41.96955944414075,-87.76237076769544,Coffee Shop
333,Jefferson Park,41.97054000000003,-87.76328999999998,Rex Tavern,41.97055556393376,-87.76285634813428,Bar
334,Jefferson Park,41.97054000000003,-87.76328999999998,Jefferson Memorial Park,41.96831332497476,-87.763831615448,Park
335,Jefferson Park,41.97054000000003,-87.76328999999998,Ed Paschke Art Center,41.96862362311546,-87.7622621986027,Art Museum
336,Jefferson Park,41.97054000000003,-87.76328999999998,Gorilla Sushi Bar,41.97084730455084,-87.76326128134968,Sushi Restaurant
337,Jefferson Park,41.97054000000003,-87.76328999999998,Copernicus Center,41.96809048528719,-87.75867443051798,Concert Hall
338,Jefferson Park,41.97054000000003,-87.76328999999998,Excelsior Garden,41.969006,-87.76087199999999,Chinese Restaurant
339,Jefferson Park,41.97054000000003,-87.76328999999998,Baskin-Robbins,41.96906057507068,-87.76154582989278,Ice Cream Shop
340,Jefferson Park,41.97054000000003,-87.76328999999998,Redbox @ 7-11,41.969006,-87.76087199999999,Video Store
341,Jefferson Park,41.97054000000003,-87.76328999999998,Subway,41.968942208695275,-87.76150897645056,Sandwich Place
342,Jefferson Park,41.97054000000003,-87.76328999999998,Starbucks,41.96750502154957,-87.76761103245298,Coffee Shop
343,Jefferson Park,41.97054000000003,-87.76328999999998,Popeyes Louisiana Kitchen,41.96939625019488,-87.76235907466514,Fried Chicken Joint
344,Jefferson Park,41.97054000000003,-87.76328999999998,The Gift Theater,41.96790144227014,-87.76094631266592,Theater
345,Jefferson Park,41.97054000000003,-87.76328999999998,CTA - Jefferson Park,41.97059439399988,-87.76102233111345,Train Station
346,Jefferson Park,41.97054000000003,-87.76328999999998,7-Eleven,41.9693764050356,-87.7609695841193,Convenience Store
347,Jefferson Park,41.97054000000003,-87.76328999999998,Redbox,41.966936,-87.766719,Video Store
348,Jefferson Park,41.97054000000003,-87.76328999999998,Dunkin',41.96909871321929,-87.76158229044574,Donut Shop
349,Jefferson Park,41.97054000000003,-87.76328999999998,CVS pharmacy,41.968120968660294,-87.76728023203275,Pharmacy
350,Jefferson Park,41.97054000000003,-87.76328999999998,Martini Club,41.97056293487549,-87.76291199,Bar
351,Jefferson Park,41.97054000000003,-87.76328999999998,CVS pharmacy,41.96762951186827,-87.76013687071459,Pharmacy
352,Jefferson Park,41.97054000000003,-87.76328999999998,American Mattress,41.969006,-87.76087199999999,Furniture / Home Store
353,Jefferson Park,41.97054000000003,-87.76328999999998,Central Higgins Optometrics,41.970100625,-87.767799,Optical Shop
354,Jefferson Park,41.97054000000003,-87.76328999999998,Kegs for Kidneys,41.967372999999995,-87.7606,Beer Garden
355,Jefferson Park,41.97054000000003,-87.76328999999998,Jewel-Osco,41.9672793,-87.7667054,Supermarket
356,Jefferson Park,41.97054000000003,-87.76328999999998,El Asadero Columbiano,41.96784,-87.76757,Restaurant
357,Jefferson Park,41.97054000000003,-87.76328999999998,Molly And Myles Ice Cream,41.967966,-87.76774300000001,Ice Cream Shop
358,Jefferson Park,41.97054000000003,-87.76328999999998,Ideal Bakery,41.967237,-87.759794,Bakery
359,Jefferson Park,41.97054000000003,-87.76328999999998,Columbia Care Illinois,41.96686,-87.76029,Marijuana Dispensary
360,Jefferson Park,41.97054000000003,-87.76328999999998,Teresa II,41.966999,-87.759612,Eastern European Restaurant
361,Forest Glen,41.97640000000007,-87.75360999999998,Mother Clucker's,41.97541,-87.75231,BBQ Joint
362,Forest Glen,41.97640000000007,-87.75360999999998,Mr V's Pizza,41.97726055336655,-87.75447377246421,Pizza Place
363,Forest Glen,41.97640000000007,-87.75360999999998,Mariano's Fresh Market,41.97950414023683,-87.75750160217285,Grocery Store
364,Forest Glen,41.97640000000007,-87.75360999999998,May I Have This Dance,41.976148101894175,-87.75347357274659,Dance Studio
365,Forest Glen,41.97640000000007,-87.75360999999998,Chase Bank,41.97850478385666,-87.75741845369339,Bank
366,Forest Glen,41.97640000000007,-87.75360999999998,Rabbit's,41.9751743,-87.75215940000001,Bar
367,Forest Glen,41.97640000000007,-87.75360999999998,Philippines Finest Barong Embroidery,41.976572999999995,-87.753411,Tailor Shop
368,Forest Glen,41.97640000000007,-87.75360999999998,Amtrak Hiawatha Train 330,41.97507746044542,-87.75404864502973,Light Rail Station
369,Forest Glen,41.97640000000007,-87.75360999999998,Hunan Spring,41.977272,-87.75421,Asian Restaurant
370,Forest Glen,41.97640000000007,-87.75360999999998,Valbona Beauty Salon,41.975076,-87.75182,Cosmetics Shop
371,Forest Glen,41.97640000000007,-87.75360999999998,Foster & Laramie CTA 4752 92 Foster Eastbound,41.97523843983235,-87.75766449129146,Bus Stop
372,Forest Glen,41.97640000000007,-87.75360999999998,The Blueprint Shoppe Inc.,41.9741,-87.750381,Paper / Office Supplies Store
373,Forest Glen,41.97640000000007,-87.75360999999998,El Pueblito,41.9749952,-87.7482936,Taco Place
374,Forest Glen,41.97640000000007,-87.75360999999998,Forest Glen Park,41.97808028824938,-87.75826374434499,Park
375,Forest Glen,41.97640000000007,-87.75360999999998,Edens Food and Liquors,41.97523486544873,-87.74840985173864,Liquor Store
376,Forest Glen,41.97640000000007,-87.75360999999998,Metra - Forest Glen,41.97802862852875,-87.75557041168213,Train Station
377,North Park,41.98294000000004,-87.71914999999996,Bryn Mawr Breakfast Club,41.983194,-87.713332,Breakfast Spot
378,North Park,41.98294000000004,-87.71914999999996,Subway,41.981375,-87.718396,Sandwich Place
379,North Park,41.98294000000004,-87.71914999999996,Boo-il Galbi,41.98312846764727,-87.713191851931,Korean Restaurant
380,North Park,41.98294000000004,-87.71914999999996,7-Eleven,41.9833682237511,-87.7141959965229,Convenience Store
381,North Park,41.98294000000004,-87.71914999999996,Café Descartes,41.98155243560045,-87.71815642350866,Coffee Shop
382,North Park,41.98294000000004,-87.71914999999996,WZRD Chicago 88.3FM,41.98166264996557,-87.71822129389773,Radio Station
383,North Park,41.98294000000004,-87.71914999999996,Beck's Book Store,41.98168704910021,-87.71837522307268,College Bookstore
384,North Park,41.98294000000004,-87.71914999999996,University Commons,41.98074035345424,-87.71844863891602,College Quad
385,North Park,41.98294000000004,-87.71914999999996,Hunan Wok,41.98278,-87.71427,Asian Restaurant
386,North Park,41.98294000000004,-87.71914999999996,Kimball Ave and Bryn Mawr Ave Bus Stop - CTA Route 82,41.98317795898946,-87.7138629575325,Bus Station
387,North Park,41.98294000000004,-87.71914999999996,E.Leaven Food Truck,41.97928972422941,-87.71599407273284,Food Truck
388,North Park,41.98294000000004,-87.71914999999996,Maison de Castelnau,41.983124,-87.71326,Bakery
389,North Park,41.98294000000004,-87.71914999999996,CTA Bus Stop 11120,41.981125265629295,-87.71371322244785,Bus Station
390,Albany Park,41.968290000000025,-87.72337999999996,Lawrence Fish Market,41.968279822453226,-87.7262500589637,Seafood Restaurant
391,Albany Park,41.968290000000025,-87.72337999999996,Chicago Kalbi Korean BBQ,41.96831405309238,-87.72277090471877,Korean Restaurant
392,Albany Park,41.968290000000025,-87.72337999999996,Starbucks,41.96891084604478,-87.72881662266137,Coffee Shop
393,Albany Park,41.968290000000025,-87.72337999999996,Rojo Gusano,41.9684246,-87.7245494,Taco Place
394,Albany Park,41.968290000000025,-87.72337999999996,El Gallo Bravo #6,41.968323604495446,-87.7213380367113,Mexican Restaurant
395,Albany Park,41.968290000000025,-87.72337999999996,Pollo Campero,41.968968147627166,-87.72886572976876,Fried Chicken Joint
396,Albany Park,41.968290000000025,-87.72337999999996,Gamblers,41.97039755571879,-87.72828883864773,Dive Bar
397,Albany Park,41.968290000000025,-87.72337999999996,Petco,41.96929702727842,-87.72858386963954,Pet Store
398,Albany Park,41.968290000000025,-87.72337999999996,Dollar Tree,41.97053046042121,-87.72819486704259,Discount Store
399,Albany Park,41.968290000000025,-87.72337999999996,T-Mobile,41.96919145897981,-87.72902436559889,Mobile Phone Shop
400,Albany Park,41.968290000000025,-87.72337999999996,Walgreens,41.9685113,-87.7288592,Pharmacy
401,Albany Park,41.968290000000025,-87.72337999999996,Sally Beauty,41.966884674850625,-87.72772606846738,Cosmetics Shop
402,Albany Park,41.968290000000025,-87.72337999999996,McDonald's,41.968032332835215,-87.72485442459583,Fast Food Restaurant
403,Albany Park,41.968290000000025,-87.72337999999996,Jensen Park,41.96612175585237,-87.72058308723125,Park
404,Albany Park,41.968290000000025,-87.72337999999996,Chase Bank,41.968951451579414,-87.72829927236671,Bank
405,Albany Park,41.968290000000025,-87.72337999999996,Taqueria Morelia,41.96827482394144,-87.72738521354628,Mexican Restaurant
406,Albany Park,41.968290000000025,-87.72337999999996,Restaurant Jerez,41.968469,-87.727659,Mexican Restaurant
407,Albany Park,41.968290000000025,-87.72337999999996,Luxe Hookah Lounge,41.968836,-87.727922,Hookah Bar
408,Albany Park,41.968290000000025,-87.72337999999996,CTA Bus Stop 3740,41.96820711353923,-87.72827692579364,Bus Station
409,Albany Park,41.968290000000025,-87.72337999999996,Spikings Farm Park,41.966730625200135,-87.727984,Playground
410,Albany Park,41.968290000000025,-87.72337999999996,Fifth Third Bank & ATM,41.9680512,-87.7289398,Bank
411,Portage Park,41.95777000000004,-87.76503999999994,Mia's Gelateria,41.9569580155778,-87.76727430580787,Ice Cream Shop
412,Portage Park,41.95777000000004,-87.76503999999994,Montrose Deli,41.960430721106036,-87.76273780146397,Grocery Store
413,Portage Park,41.95777000000004,-87.76503999999994,Pueblo Nuevo,41.95989580048176,-87.76736837129879,Mexican Restaurant
414,Portage Park,41.95777000000004,-87.76503999999994,Hagen's Fish Market,41.96033539608717,-87.76853012099582,Fish Market
415,Portage Park,41.95777000000004,-87.76503999999994,Portage Park Farmers Market,41.95630432921466,-87.76645731215095,Farmers Market
416,Portage Park,41.95777000000004,-87.76503999999994,Walgreens,41.9599089,-87.7669038,Pharmacy
417,Portage Park,41.95777000000004,-87.76503999999994,Portage Park Dog Friendly Area,41.956451086620845,-87.7659122138781,Dog Run
418,Portage Park,41.95777000000004,-87.76503999999994,Legno by Suparossa,41.9583606,-87.7675621,Italian Restaurant
419,Portage Park,41.95777000000004,-87.76503999999994,Chase Bank,41.960697,-87.767555,Bank
420,Portage Park,41.95777000000004,-87.76503999999994,Redbox,41.959903999999995,-87.76691,Video Store
421,Portage Park,41.95777000000004,-87.76503999999994,Suparossa Ristorante Italiano & Pizzeria,41.95857886305995,-87.76763386737032,Italian Restaurant
422,Portage Park,41.95777000000004,-87.76503999999994,7-Eleven,41.9536075,-87.7673007,Convenience Store
423,Portage Park,41.95777000000004,-87.76503999999994,Biagio's,41.958045130927644,-87.7673156831124,Italian Restaurant
424,Portage Park,41.95777000000004,-87.76503999999994,Portage Park,41.95677,-87.766977,Park
425,Portage Park,41.95777000000004,-87.76503999999994,Biagio Events and Catering,41.9580477,-87.76754119999998,Office
426,Portage Park,41.95777000000004,-87.76503999999994,Portage Park Pool (Indoors),41.955961219703305,-87.76583601146113,Gym Pool
427,Portage Park,41.95777000000004,-87.76503999999994,Dunkin',41.9600302,-87.7674899,Donut Shop
428,Portage Park,41.95777000000004,-87.76503999999994,Portage Dog Park,41.955481,-87.763704,Dog Run
429,Portage Park,41.95777000000004,-87.76503999999994,Kwik Mart,41.960836293031555,-87.76500945227261,Convenience Store
430,Portage Park,41.95777000000004,-87.76503999999994,Mr. Zee's #2 Famous Chicken,41.9605755427817,-87.76746158286893,Fast Food Restaurant
431,Portage Park,41.95777000000004,-87.76503999999994,Garage Door Repair Chicago | LiftUpBros.com,41.95909119003713,-87.75935769081116,Home Service
432,Irving Park,41.953550000000064,-87.73567999999995,Eris Brewery And Cider House,41.953787843970375,-87.73422054368746,Brewery
433,Irving Park,41.953550000000064,-87.73567999999995,Irving Park YMCA,41.95340368280658,-87.73516021480359,Gym
434,Irving Park,41.953550000000064,-87.73567999999995,Starbucks,41.953268,-87.737851,Coffee Shop
435,Irving Park,41.953550000000064,-87.73567999999995,Backlot Coffee,41.95326084621166,-87.73197619331471,Coffee Shop
436,Irving Park,41.953550000000064,-87.73567999999995,Finom Coffee,41.953814,-87.732669,Coffee Shop
437,Irving Park,41.953550000000064,-87.73567999999995,Mid City Subaru,41.953771427502,-87.73709880404353,Auto Dealership
438,Irving Park,41.953550000000064,-87.73567999999995,Lou Malnati's Pizzeria,41.95349046333629,-87.73206567967796,Pizza Place
439,Irving Park,41.953550000000064,-87.73567999999995,McNamara's,41.9535755063091,-87.73673198867468,Bar
440,Irving Park,41.953550000000064,-87.73567999999995,Chicago Taco Authority,41.953413788945596,-87.73334000674589,Taco Place
441,Irving Park,41.953550000000064,-87.73567999999995,Subway,41.953159610810594,-87.73573360442344,Sandwich Place
442,Irving Park,41.953550000000064,-87.73567999999995,Golden Nugget,41.953460093070554,-87.73368780729625,Diner
443,Irving Park,41.953550000000064,-87.73567999999995,Potbelly Sandwich Shop,41.953365665111114,-87.73214967411042,Sandwich Place
444,Irving Park,41.953550000000064,-87.73567999999995,Chicago's Pizza,41.95362936287187,-87.74141266468986,Pizza Place
445,Irving Park,41.953550000000064,-87.73567999999995,The Unforgettable Bar,41.95366710448338,-87.73277431573032,Bar
446,Irving Park,41.953550000000064,-87.73567999999995,Thirteen Pins Tapas + Bar,41.95359700132349,-87.73281351922596,Tapas Restaurant
447,Irving Park,41.953550000000064,-87.73567999999995,Dunkin',41.953326188788985,-87.73602681407993,Donut Shop
448,Irving Park,41.953550000000064,-87.73567999999995,Number 1 Chop Suey,41.953187,-87.73584699999999,Chinese Restaurant
449,Irving Park,41.953550000000064,-87.73567999999995,Snap Fitness,41.95388507783654,-87.74067165818713,Gym
450,Irving Park,41.953550000000064,-87.73567999999995,6 Corners,41.953494482357975,-87.73810750419018,Clothing Store
451,Irving Park,41.953550000000064,-87.73567999999995,Metra - Irving Park,41.95264991046081,-87.73005081070298,Train Station
452,Irving Park,41.953550000000064,-87.73567999999995,CTA Bus 80,41.95720670973113,-87.736655408666,Bus Line
453,Irving Park,41.953550000000064,-87.73567999999995,Irving Park/Portage Park Border,41.95215823465538,-87.74102117142375,Border Crossing
454,Dunning,41.95274000000006,-87.79650999999996,Montrose Food Mart & Deli,41.952390224519036,-87.79146133753187,Deli / Bodega
455,Dunning,41.95274000000006,-87.79650999999996,New England Inn,41.952518,-87.798215,American Restaurant
456,Dunning,41.95274000000006,-87.79650999999996,Irving Park Road,41.95275141005338,-87.79810753292914,Intersection
457,Dunning,41.95274000000006,-87.79650999999996,Dunning Read Conservation Area,41.955121999999996,-87.799977,Park
458,Dunning,41.95274000000006,-87.79650999999996,Kids Yard,41.952324,-87.79176600000001,Indoor Play Area
459,Montclaire,41.92902000000004,-87.79846999999995,Wild Wild Wingz,41.931051000000004,-87.801275,Wings Joint
460,Montclaire,41.92902000000004,-87.79846999999995,Giovanni's Pizza,41.931051000000004,-87.801275,Pizza Place
461,Montclaire,41.92902000000004,-87.79846999999995,Empanadas kingdom,41.931065,-87.801268,Burger Joint
462,Montclaire,41.92902000000004,-87.79846999999995,"Organic Brazilian Cleaning, LLC",41.924796,-87.79799399999999,Home Service
463,Belmont Cragin,41.92802000000006,-87.75383999999997,Señor Pan Express,41.931212,-87.753751,Café
464,Belmont Cragin,41.92802000000006,-87.75383999999997,Somethin' Sweet Donuts,41.92424806904243,-87.7542703192685,Donut Shop
465,Belmont Cragin,41.92802000000006,-87.75383999999997,Supermercado El Gigante,41.926123106117146,-87.75653099879806,Grocery Store
466,Belmont Cragin,41.92802000000006,-87.75383999999997,Cragin Park,41.9268627858562,-87.75960461153294,Field
467,Belmont Cragin,41.92802000000006,-87.75383999999997,Walgreens,41.9315062,-87.7554903,Pharmacy
468,Belmont Cragin,41.92802000000006,-87.75383999999997,Tacos y Tamales Magos,41.931207,-87.756969,Mexican Restaurant
469,Belmont Cragin,41.92802000000006,-87.75383999999997,Mama Luna's Restaurant,41.92419784901813,-87.75422955107993,Pizza Place
470,Belmont Cragin,41.92802000000006,-87.75383999999997,Aguijon Theater,41.929871,-87.75605300000001,Theater
471,Belmont Cragin,41.92802000000006,-87.75383999999997,Durango Pizzeria,41.930207,-87.75667800000001,Pizza Place
472,Belmont Cragin,41.92802000000006,-87.75383999999997,El Kacheton,41.925481531403264,-87.75628841600516,Mexican Restaurant
473,Belmont Cragin,41.92802000000006,-87.75383999999997,Zacatecas # 2,41.931202,-87.752998,Mexican Restaurant
474,Belmont Cragin,41.92802000000006,-87.75383999999997,El Jerezano,41.93140643836974,-87.75278657918709,Mexican Restaurant
475,Belmont Cragin,41.92802000000006,-87.75383999999997,Kim Long,41.924232482910156,-87.75434875488281,Chinese Restaurant
476,Belmont Cragin,41.92802000000006,-87.75383999999997,Supermercado La Villa,41.924287779982826,-87.75251274903096,Grocery Store
477,Belmont Cragin,41.92802000000006,-87.75383999999997,La Roquita Latin Cuisine,41.931445379697905,-87.7569612869225,Latin American Restaurant
478,Belmont Cragin,41.92802000000006,-87.75383999999997,Diversey/Laramie Currency Exchange,41.93165,-87.756641,Currency Exchange
